source_row,source_column,source_section,course_name,teacher,tags,rating,difficulty,comment,term_year,term_month,source_key
5,C,Art,#mysocialmediapresence,,['GE'],3,3,"问题：给分怎么样
作业都是拍视频吗？小组作业多吗？",,,515547e9986b2dbc3375303e
5,D,Art,#mysocialmediapresence,,['GE'],3,3,"问题：给分怎么样
作业要发布在哪个社交平台？",,,bcc6d11963a52ca73f2ba4c7
5,E,Art,#mysocialmediapresence,,['GE'],3,3,"问题：给分怎么样
要运营社交媒体 拍照拍影片写稿 得看自己是不是真的有兴趣",,,9816e5c70d266ab97d35616e
5,F,Art,#mysocialmediapresence,,['GE'],3,3,"问题：给分怎么样
系里的教授，人超好，很负责，但是课程内容如何就不清楚了",,,352ec9d03049d148e34e347c
5,G,Art,#mysocialmediapresence,,['GE'],3,3,"问题：给分怎么样
课堂轻松，课堂上三四个人组小组完成任务，作业大概是社媒发帖和做个人网站",,,0327db5021847cc4bbe4e10a
6,C,Art,Acting and Appreciation of Theatre,,['GE'],3,3,"问题：给分情况怎么样
DrColin人非常非常非常好",,,5c07b47e05bf48d681c343df
6,D,Art,Acting and Appreciation of Theatre,,['GE'],3,3,"问题：给分情况怎么样
非常好玩的课 上课就是做游戏 演话剧 跟着跳舞 瑜伽",,,7ec55a02bd1b5a469afa9df8
6,E,Art,Acting and Appreciation of Theatre,,['GE'],3,3,"问题：给分情况怎么样
给分不稳定，得组队组好一点",,,59dd29df6c4b72f280eb4968
7,C,Art,Art and Science,,['GE'],3,3,"问题：有final exam吗(有人能大概讲讲内容吗
老师给分偏主观，有3.7的，但还是3.3的多",,,9ce0e97acf896ad7df582ad9
7,D,Art,Art and Science,,['GE'],3,3,"问题：有final exam吗(有人能大概讲讲内容吗
Art and Science 这个科目大多数3.3 首推prof wang的",,,a733bf841d1a2cf42758c4d1
7,E,Art,Art and Science,,['GE'],3,3,"问题：有final exam吗(有人能大概讲讲内容吗
很好拿分，虽然有期末asm还有个小测验还有pre，但是得分高。课程也简单",,,63dea2e9637eaa770d683288
7,F,Art,Art and Science,,['GE'],3,3,"问题：有final exam吗(有人能大概讲讲内容吗
没有期末考 final paper是一篇论文",,,cc9886cd0b52b0a08009efd2
8,D,Art,Art Appreciation,,['GE'],3,3,"问题：这节课难度如何，老师给分怎么样
比较简单 给分还行 建议有绘画基础的上 有两个individual作业 一个小组作业 第二个作业要用点线面画一幅a3的画 小组作业要有创意 去年小学期是视频pre 老师人还行",,,8ec63b8c31ffdbefe5395178
9,C,Art,Art Is Therapy,,['GE'],3,3,"问题：这门课在干啥给分怎么样？ Rebecca和Clara哪个老师比较好？ assignment是小组还是个人
神中神课程，上课纯放歌/戴耳机画画，给分还行吧。",,,ff820d74858d4171476fd35c
9,D,Art,Art Is Therapy,,['GE'],3,3,"问题：这门课在干啥给分怎么样？ Rebecca和Clara哪个老师比较好？ assignment是小组还是个人
这个课就是每节课都在画画，作业就是根据你画的画写30个词以内的解释，和其他纯学知识的GE都不一样",,,c38694a89b438e0680214f29
9,E,Art,Art Is Therapy,,['GE'],3,3,"问题：这门课在干啥给分怎么样？ Rebecca和Clara哪个老师比较好？ assignment是小组还是个人
选了Clara，assignment大部分小组形式，记个人成绩，最后有一个个人把所有画的画整合加感想的作业",,,55161f6e861a5a47899a28c4
9,F,Art,Art Is Therapy,,['GE'],3,3,"问题：这门课在干啥给分怎么样？ Rebecca和Clara哪个老师比较好？ assignment是小组还是个人
Clara给分挺严格的 除非你学的很认真",,,1d0ec41f93483d5b873f8eaa
9,G,Art,Art Is Therapy,,['GE'],3,3,"问题：这门课在干啥给分怎么样？ Rebecca和Clara哪个老师比较好？ assignment是小组还是个人
Clara老师很温柔！！",,,8dd41b8743780869fc64be84
10,C,Art,Art Is Therapy,,['GE'],3,3,"问题：这门课怎么样
巨推，老师很好，pre和老师交流会帮助你，quiz简单，并且会给画提纲",,,9bebb9b1372890c24f6545d1
11,C,Art,Basic Korean Language,,['GE'],3,3,"问题：给分怎么样？
冲冲冲！难度不大",,,e1115116f2b39db0aa2e19d0
11,D,Art,Basic Korean Language,,['GE'],3,3,"问题：给分怎么样？
小学期上可能会有一点赶会比较累",,,95440dab60599b1ce04675e3
11,E,Art,Basic Korean Language,,['GE'],3,3,"问题：给分怎么样？
难度较高，需要每天记忆才能拿高分，有两次quiz，一次口语考试和final",,,d4e3b6aaa4e9a3a140d2b887
11,F,Art,Basic Korean Language,,['GE'],3,3,"问题：给分怎么样？
和老师多social 口语基本都会捞成满分",,,cde5eb71fba3ee6c66059e33
11,G,Art,Basic Korean Language,,['GE'],3,3,"问题：给分怎么样？
快跑 没基础的快跑...",,,b93a0a681f2fac02ca2cdff1
11,H,Art,Basic Korean Language,,['GE'],3,3,"问题：给分怎么样？
老师特别好！认真学就行",,,52d68587dcdfe39a260eb3c6
12,C,Art,Basics of Project Management for Software Development,,['GE'],3,3,"问题：这个难吗
想知道这个给分如何🥹",,,fd1dc1d0ecb92fe2eed8fa91
13,C,Art,Car Culture,,['GE'],3,3,"问题：给分怎么样啊，有pre吗
虽然老师评价主观，但给分不错",,,75ff5240a016865904d410fa
13,D,Art,Car Culture,,['GE'],3,3,"问题：给分怎么样啊，有pre吗
对汽车不了解并且很不感兴趣容易拿高分吗",,,60f22c945dc61d8a27faa50f
13,E,Art,Car Culture,,['GE'],3,3,"问题：给分怎么样啊，有pre吗
麻小第一水课",,,cd38b29a9dd4214ca7ea764e
13,G,Art,Car Culture,,['GE'],3,3,"问题：给分怎么样啊，有pre吗
全班全是3.3。随便3.3. 但是高分的反正我没见过",,,b0646291668dfb0ee54535f2
14,C,Art,Chinese Epigraphy in Southeast Asia,,['GE'],3,3,很看组员配合，因为没有final只有两个group asm（含pre），有机会4.0,,,f0563bc0237f62455f2c083c
14,D,Art,Chinese Epigraphy in Southeast Asia,,['GE'],3,3,assignment和pre有点多（如果不想忙一点的不推荐）老师很好，不过就是我们组三个人assignment都是一起做的，但其中三个人里面有两个3.7一个莫名其妙3.0,,,d24e9224a57c27f6e2ebc522
14,G,Art,Chinese Epigraphy in Southeast Asia,,['GE'],3,3,两个assign一个pre 上课轻松老师人也还可以 努努力绩点还是可以的,,,d96f32bad2e69e8933419b68
15,C,Art,Chinese Seal Carving: Appreciation and Practice,,['GE'],3,3,"问题：这门课需要自备材料吗？普通纂刻工具行吗？
好玩儿吗这门课看介绍好有意思",,,3c6e4443b5cda5ff23ba415f
15,D,Art,Chinese Seal Carving: Appreciation and Practice,,['GE'],3,3,"问题：这门课需要自备材料吗？普通纂刻工具行吗？
好玩但是刻石头有点费手，老师非常非常非常好而且对考勤要求很松",,,a4e7e5c5865729467556894c
16,C,Art,Cinematic Communication,,['GE'],3,3,"问题：短片是老师限定主题吗
无final 有小组作业 每个作业都是拍短片",,,b006c19df70d3b7750e399b3
16,D,Art,Cinematic Communication,,['GE'],3,3,"问题：短片是老师限定主题吗
上课蛮轻松，给分一般且小组作业组员不负责就只能自己担大活，对我而言费力不讨好",,,19a9cdc3369f25a07953bbaa
16,E,Art,Cinematic Communication,,['GE'],3,3,"问题：短片是老师限定主题吗
快跑吧，选了四周每周都在写剧本-借设备-拍摄-剪辑中循环，累死累活最后美美3.0",,,837f819aa0d27748dffbb843
16,F,Art,Cinematic Communication,,['GE'],3,3,"问题：短片是老师限定主题吗
很挑组员，如果组员厉害且负责的话分不低",,,97673162ef3beda48619a4c7
16,G,Art,Cinematic Communication,,['GE'],3,3,"问题：短片是老师限定主题吗
老师很不错的，人挺好",,,694364b034bd892679387703
16,H,Art,Cinematic Communication,,['GE'],3,3,"问题：短片是老师限定主题吗
跑，作业很多很麻烦累死累活最后2.7",,,367eb537f0352dd79624e233
17,D,Art,Communication and Law in Malaysia,,['GE'],3,3,别拿,,,80bd373fdf4c45524ae3f596
18,D,Art,Communication and Law in Malaysia,,['GE'],3,3,长学期选这门有拍视频作业，不知道短学期有没有，任务比较多的一门选修,,,03bacf0cf2a8887619e43bef
18,E,Art,Communication and Law in Malaysia,,['GE'],3,3,2分课，很水很水，相当于雅思考试一样，两个asm和一个final review相对于面试那种感觉，很好拿分,,,a5718932ab0ebcb85d3757c7
18,G,Art,Communication and Law in Malaysia,,['GE'],3,3,长学期主打一个累 老师要求多 多quiz 3assign 外加pre自带答辩 打分比较苛刻,,,03b61dc006e51bdeaacf77a8
20,D,Art,Cyberpsychology,,['GE'],3,3,"问题：蹲蹲这个的给分,以及是小组作业吗
去年没有考试， 只有小组作业，挺简单的",,,2efdae66feeda8525ba20590
21,C,Art,Design Management,,['GE'],3,3,"问题：评价，问问给分如何
;",,,b625a9577d8fcecff83b8044
21,D,Art,Design Management,,['GE'],3,3,"问题：评价，问问给分如何
有绘画基础可冲，老师人很好，上课很好摸鱼",,,b20b9961ef3a18e1698ef058
21,E,Art,Design Management,,['GE'],3,3,"问题：评价，问问给分如何
看小组成员，不然会很累。不过后面的Assignment我单干了。老师很好",,,84934a397598dbda6da1d482
21,F,Art,Design Management,,['GE'],3,3,"问题：评价，问问给分如何
这门科目主要是想点子，要创新。只要有创新和点子多基本没问题。ass的内容都是要设计产品或是改造产品。本人在长学期拿了这个选修课 拿了4.0 。老师很好，会1对1的跟进你的assignment进度，会引导和监督你的进度。不会画画也没有问题 只要你有想法 告诉老师 老师就会帮你画！！！（只要点子想到了，剩下的用ai没问题，老师不在意！）",,,dd891ec4ec8af7dbd18657ea
22,C,Art,Digital Publishing,,['GE'],3,3,"问题：蹲蹲普遍给分如何
这门课是学什么呢？教ps吗",,,9bfcc48cfdf99e3583821de7
22,D,Art,Digital Publishing,,['GE'],3,3,"问题：蹲蹲普遍给分如何
Yong Cheng Fei老师人很好，但是作业主观性比较大，和老师多多交流的话给分可以",,,7796944f66324b13654a9d7b
22,F,Art,Digital Publishing,,['GE'],3,3,"问题：蹲蹲普遍给分如何
老师人很好，作业都是设计，给分比较主观",,,31d8ed1a6f819f62bf2ddcbb
22,G,Art,Digital Publishing,,['GE'],3,3,"问题：蹲蹲普遍给分如何
问问是什么形式呢，手画还是ps，ai？",,,7a15800fdb71c4ccaf6046bd
22,H,Art,Digital Publishing,,['GE'],3,3,"问题：蹲蹲普遍给分如何
问问这门课好拿4.0吗",,,bd42d5c9e65064ccc2037d67
23,C,Art,Elementary Number Theory,,['GE'],3,3,"问题：比较容易，给分不错
不知道没上过但是多个朋友推荐",,,ac2a16abf25eb19c38ffb949
23,D,Art,Elementary Number Theory,,['GE'],3,3,"问题：比较容易，给分不错
Bazdar老师劳模无疑，邮件必回，人很好，特别特别好",,,8cf39b37d6f2ffef0dc24030
23,E,Art,Elementary Number Theory,,['GE'],3,3,"问题：比较容易，给分不错
Bazdar Arash挺不错的",,,f99ad2e2793b650bb301eb35
23,F,Art,Elementary Number Theory,,['GE'],3,3,"问题：比较容易，给分不错
定理什么的比较多 学起来可能要多花时间记忆 但是final考的和平常asm差不多不是很难",,,13b72b2bb98a375b27286df3
23,G,Art,Elementary Number Theory,,['GE'],3,3,"问题：比较容易，给分不错
只上了1.5节课，自己看看就行（，给分不错",,,5f39c19c39bc66b7287f419c
23,H,Art,Elementary Number Theory,,['GE'],3,3,"问题：比较容易，给分不错
可冲4.0",,,7b2ecb4eb784cf2f78c48702
24,D,Art,English Novels and Short Stories,,['GE'],3,3,轻松4.0 只要别旷课到老师记住你 sana老师人超好 也很温柔,,,8bc571bead6f7b1ad1a03418
24,E,Art,English Novels and Short Stories,,['GE'],3,3,这个课挺好的，给分不错，老师人很好，别经常迟到。缺点就是考核方式比较多（Quiz、Final essay、Group essay、Pre）,,,5dd08eff551ca555f5c20991
24,F,Art,English Novels and Short Stories,,['GE'],3,3,教授人好，但是事情很多，想水的不建议选,,,840349ad1f304c9a5675ad1e
24,G,Art,English Novels and Short Stories,,['GE'],3,3,Dr.Sana的可以选，事情多一点但给分超爽，跟靠谱的外国人组队直接躺赢4.0,,,f586a3c04a1f11963a6ba6a2
25,C,Art,Film appreciation,,['GE'],3,3,"问题：这门课怎么样 没有评价
挺好挺轻松的，稍微用点心就4.0了，老师经常不到2小时就下课了",,,fd8749addb9c1b24c72b4eb8
25,D,Art,Film appreciation,,['GE'],3,3,"问题：这门课怎么样 没有评价
有推荐的老师吗",,,30449f8901673528bbfe73f5
26,C,Art,Face Recognition With Machine Learning,,['GE'],3,3,"问题：这个怎么样，我很感兴趣
对大一的人来说比较难，不建议",,,791d0cc208badbe798d6b076
26,D,Art,Face Recognition With Machine Learning,,['GE'],3,3,"问题：这个怎么样，我很感兴趣
还行吧",,,0ad89f7a970f3a72e950a866
26,G,Art,Face Recognition With Machine Learning,,['GE'],3,3,"问题：这个怎么样，我很感兴趣
除非你对python非常熟悉否则你会发现一个月过去了一无所成甚至有交不了作业的可能性。另外这个课的考试更是抽象，不仅要做题还要背书。属于你备考了也会有大题不会做的类型",,,9a2860f200b6fb49c6cfdfd1
28,C,Art,French for Communication,,['GE'],3,3,"问题：这门怎么样？蹲蹲
跑。每节课都要开小火车，提问，教学速度飞快不让你记住。老师很凶，quiz听力很难，final和学的内容不符。学完这辈子都不会碰法语了。",,,98a09cd0792204c684fb1ceb
28,D,Art,French for Communication,,['GE'],3,3,"问题：这门怎么样？蹲蹲
e人推荐 i人不推荐 要去课下背一些单词 有兴趣愿意学的可以来",,,939bcf79a78b522bc5a10fec
28,E,Art,French for Communication,,['GE'],3,3,"问题：这门怎么样？蹲蹲
前面的在搞笑吗。老师人很好很负责，教的很有趣给分也很公平，自己不听课还想水高绩点【😥】",,,40b316250af6485848795cee
29,C,Art,Fun of Mushroom Growing,,['GE'],3,3,"问题：这个课给分怎么样啊？会不会有很多ass要写？
这门课没有评价吗？？",,,6099cf8ab3323e689e309627
29,D,Art,Fun of Mushroom Growing,,['GE'],3,3,"问题：这个课给分怎么样啊？会不会有很多ass要写？
纯做实验 大概上三周 最后写一个实验报告pre就完了",,,a171d841ad62a6f4859ad07f
29,E,Art,Fun of Mushroom Growing,,['GE'],3,3,"问题：这个课给分怎么样啊？会不会有很多ass要写？
实验有意思吗？",,,02d1438fb2eb8cfc1d45fc39
29,F,Art,Fun of Mushroom Growing,,['GE'],3,3,"问题：这个课给分怎么样啊？会不会有很多ass要写？
真的要种蘑菇吗？",,,c286f64b84ae081a977b420b
30,C,Art,Healthy and Effective Relationships,,['GE'],3,3,"问题：这个课给分怎么样啊？？？
给分一般 但是非常轻松 水水的",,,19dd9d5089eebf7bf265ae77
30,D,Art,Healthy and Effective Relationships,,['GE'],3,3,"问题：这个课给分怎么样啊？？？
给分高但任务较多，两次pre➕有大作业",,,af4edebdb96aa216cd8f1972
32,C,Art,Introduction to Building Lighting,,['GE'],3,3,"问题：quiz难吗 给分咋样
同问这门课？为啥看着好像很水，很简单？",,,38dedd56ab074f38ea200b98
33,C,Art,Introduction to Chatbot Design and Implementation,,['GE'],3,3,"问题：问问这门课考试难吗
难度不会很大，不过我记得它有小测和pre还有考试，事情比较多，推荐比较感兴趣的人选，课不水，有真材实料",,,5baaf1d297ffcbd48364ef00
33,E,Art,Introduction to Chatbot Design and Implementation,,['GE'],3,3,"问题：问问这门课考试难吗
哭了，怎么没了",,,76e0a4fd1aa964570929f431
34,C,Art,Introduction to Creative Typography Design,,['GE'],3,3,"问题：这课怎么样
给分怎么样？",,,ac62d8ac5e8bb11471c8b2aa
34,D,Art,Introduction to Creative Typography Design,,['GE'],3,3,"问题：这课怎么样
有教程啊哈哈哈所以难度我个人觉得其实倒是不大。所以如果你喜欢创意+时间管理能力不错的话，推荐这门课，和朋友一起上最后设计海报的时候真的很有意思",,,6096f945f332cbaa7b4c293e
34,E,Art,Introduction to Creative Typography Design,,['GE'],3,3,"问题：这课怎么样
上学期上过这门课 这个课需要想法和创造力多一点 我们当时上的课基本都是1小时学东西，学习PS和AI的内容，然后剩余两小时是自己做作业，我是干自己的事。好好安排好时间短学期应该很容易的。",,,a397bd19b7dd298508726e52
35,C,Art,Introduction to German Language I,,['GE'],3,3,"问题：蹲蹲给分怎么样，课程难吗
蹲蹲quiz和pre的形式大概是什么样的，对学习的要求大概怎样",,,9b9c5fa531644359f208a950
35,D,Art,Introduction to German Language I,,['GE'],3,3,"问题：蹲蹲给分怎么样，课程难吗
听力有点难，好在占比不大，其他部分都挺简单的",,,b0a67a210f5b674d1a01020c
35,E,Art,Introduction to German Language I,,['GE'],3,3,"问题：蹲蹲给分怎么样，课程难吗
老师好 口语 pre 还有阅读什么的都还好 挺好拿分的 听力很难一题也不会 不过幸好听力占比低 final超级简单",,,ca2d481e0edf77f289b57034
36,C,Art,Introduction to Global Mandarin,,['GE'],3,3,"问题：蹲蹲课程难吗 给分怎么样
课程就是念ppt有点无聊，一个pre一个final这样，给分还行",,,7716732716fcf64f031de43b
36,D,Art,Introduction to Global Mandarin,,['GE'],3,3,"问题：蹲蹲课程难吗 给分怎么样
不讲中文，就是写论文，看老师，给分中规中矩",,,af5fa7da3cfa0ad15631aae7
36,E,Art,Introduction to Global Mandarin,,['GE'],3,3,"问题：蹲蹲课程难吗 给分怎么样
assign做的比较完善的话，pre即使一般也能拿到高分；老师有点mean但人不坏。课程内容不用熟记了解即可。",,,32aaf7c0a581a3befbd11684
37,C,Art,Introduction to Logic,,['GE'],3,3,"问题：是讲黑格尔逻辑学吗？
蹲蹲老师和课程评价！",,,a30d867ecddc02258355e269
37,D,Art,Introduction to Logic,,['GE'],3,3,"问题：是讲黑格尔逻辑学吗？
讲三段论逻辑证明谬误识别等等，有个pre要看队友，两次考试都在平时感觉不难，没有期末考，上课认真点很容易4.0，反正我们组基本都是4.0",,,6a68fb6d3c41b1829b025cff
38,C,Art,Introduction to Machine Learning with Python,,['GE'],3,3,"问题：这节课难度如何，老师给分怎么样
quiz不算太难，日常做就行，给分也不错",,,bf7bc94c1308df6130752543
38,D,Art,Introduction to Machine Learning with Python,,['GE'],3,3,"问题：这节课难度如何，老师给分怎么样
quiz不算太难，日常做assignment就行，给分也不错",,,9efde1a72750a6d6fd7f2d37
38,E,Art,Introduction to Machine Learning with Python,,['GE'],3,3,"问题：这节课难度如何，老师给分怎么样
有final exam吗 / 没有，有quiz",,,acfc89b0e94d9e1d59b12349
40,D,Art,Languages and Writings of the World,,['GE'],3,3,"问题：给分情况怎么样
英语比较好且对这种历史文化感兴趣可以选，老师给分挺大方，期末考试两篇essay给了主题可以提前找论据，对写英语作文不抗拒的其实写的挺容易的。但是老师不太接受上课使用电子产品。",,,c6904bb5f8ae5a3a757ddcf7
40,E,Art,Languages and Writings of the World,,['GE'],3,3,"问题：给分情况怎么样
请问4.0好拿吗",,,86d6e9ce8557704ac8241761
41,C,Art,Leadership with Fun,,['GE'],3,3,"问题：这门课怎么样啊，给分怎么样
事情多，小事真的很多。每节课上课玩游戏，设计游戏，基本和社区服务差不多，适合e人。给分比较玄学，但是基本最低3.3，高分很难",,,7da3acb01a5a2cb84e5e51c4
42,C,Art,Mathematical Theory of Games,,['GE'],3,3,"问题：难吗？给分如何？Darren 上的课，怎么样啊
其实还可以，唯一的缺点就是有final",,,06c29e733e8c20e2b41b7482
42,D,Art,Mathematical Theory of Games,,['GE'],3,3,"问题：难吗？给分如何？Darren 上的课，怎么样啊
老师上专业课的时候每节课都会点名签到，水不了一点",,,1460566a4118d9705cf73b1f
42,E,Art,Mathematical Theory of Games,,['GE'],3,3,"问题：难吗？给分如何？Darren 上的课，怎么样啊
没上过但是数学系的朋友推荐",,,ff8278540f199991414ad9e6
42,F,Art,Mathematical Theory of Games,,['GE'],3,3,"问题：难吗？给分如何？Darren 上的课，怎么样啊
收Zeiner Peter老师的评价",,,20ed2829b54a2f7ad6c96479
42,G,Art,Mathematical Theory of Games,,['GE'],3,3,"问题：难吗？给分如何？Darren 上的课，怎么样啊
这课挺好的，但是Darren有点小烦",,,07a16081fc789abf75accdea
42,H,Art,Mathematical Theory of Games,,['GE'],3,3,"问题：难吗？给分如何？Darren 上的课，怎么样啊
没上过darren ong的选修但上过主修，人非常好啊，教课很容易听懂（如果好好听）",,,2f26346c5ad385f7585900a9
43,C,Art,Media and Representations,,['GE'],3,3,"问题：这课难吗，给分怎么样
蹲给分",,,7a8ecd8aff64d9aaa62f82a4
44,D,Art,Multimedia Storytelling,,['GE'],3,3,"问题：uu们这门课难吗，学啥，给分怎么样
老师人很好很好！多和老师沟通 但是最好需要一些剪辑或者绘画基础 （但是其实画的很简单老师也认可！）考试不难 有重点 背即可",,,4d2277e582410ee91c412525
45,C,Art,Mathematical Graphics,,['GE'],3,3,"问题：这门课怎么样呢 问问有无推荐老师
推推Hamdan",,,97e64fb43baf694344b5d9dc
48,C,Art,Positive Psychology,,['GE'],3,3,"问题：-
有考试，我朋友拿了，死记硬背最后4.0，想要的话可以试试但是课程内容很多",,,687891237a61c6c302ffdd95
48,D,Art,Positive Psychology,,['GE'],3,3,"问题：-
避雷，除非你想挑战自我",,,643c58e22e81942dcf54c71d
48,E,Art,Positive Psychology,,['GE'],3,3,"问题：-
避雷 老师纯2b 声称没有办公室 故不接受任何答疑",,,f5ed841e9e82bd47ab9b6b3e
48,F,Art,Positive Psychology,,['GE'],3,3,"问题：-
很多人说避雷，不方便说脏话",,,aad9c05b2962ef172dc13fc7
48,G,Art,Positive Psychology,,['GE'],3,3,"问题：-
避大雷",,,51230a7f4dc78910678a80d9
49,C,Art,Principles of Public Relations,,['GE'],3,3,"问题：问问这门课怎么样，轻松吗给分如何
很不错的 强烈推荐",,,fb40c86cfb910c8561664964
49,E,Art,Principles of Public Relations,,['GE'],3,3,"问题：问问这门课怎么样，轻松吗给分如何
老师上课天天点号数抽人回答问题 回答不出来会一直问 给分不好人均3.0吧（不过去年的老师今年没开）",,,1f079eb8e77be4b6c0f3f220
49,F,Art,Principles of Public Relations,,['GE'],3,3,"问题：问问这门课怎么样，轻松吗给分如何
不太轻松 给分中规中矩 不仅要背还要运用",,,816c545667fa3e4c0913b020
50,C,Art,Probability and Statistics in Real Life,,['GE'],3,3,"问题：求Dedi Rosadi和Koh siew khew老师评价
没选过这门课，但是第一个老师人挺好",,,d3cdb9246e4e275ba1c28a00
50,D,Art,Probability and Statistics in Real Life,,['GE'],3,3,"问题：求Dedi Rosadi和Koh siew khew老师评价
quiz是线下吗",,,747f999fdc9063242c557cff
50,I,Art,Probability and Statistics in Real Life,,['GE'],3,3,"问题：求Dedi Rosadi和Koh siew khew老师评价
这门课有小组作业吗（几个人组队啊）",,,e1cdde0952714a696454f534
51,C,Art,Protection of Innovation,,['GE'],3,3,"问题：收评价
这门课给分怎么样啊",,,53ae537d50129699f03bcc72
51,D,Art,Protection of Innovation,,['GE'],3,3,"问题：收评价
天雷 快跑",,,7ca197785ff25b98c66c97a8
52,C,Art,Public Speaking,,['GE'],3,3,"问题：好拿分吗 要背的多吗
这门课如果还在的话我猛猛推荐",,,c8130da66e1aa9a257fca052
52,D,Art,Public Speaking,,['GE'],3,3,"问题：好拿分吗 要背的多吗
推荐哪个老师？",,,d16096c93b9a38543d67220c
52,E,Art,Public Speaking,,['GE'],3,3,"问题：好拿分吗 要背的多吗
轻松3.7不解释",,,ba672108b1e7662b99f545c3
52,F,Art,Public Speaking,,['GE'],3,3,"问题：好拿分吗 要背的多吗
同求老师推荐",,,4f4c452d8d3e84b3fb829d62
54,C,Art,"Technology and Culture: Science Fiction, Video Games and Social Media",,['GE'],3,3,"问题：列1
Gui Wei 中国老师 人挺好的。要写essay要pre要考试……",,,caf1f24e57415e8041db8660
54,D,Art,"Technology and Culture: Science Fiction, Video Games and Social Media",,['GE'],3,3,"问题：列1
上课很有意思 给分中规中矩(？",,,5b99ad54a4a879e2218aca41
54,E,Art,"Technology and Culture: Science Fiction, Video Games and Social Media",,['GE'],3,3,"问题：列1
上课有趣，但pre比较严格，很看小组每个人的用心程度，同时考试难度不低",,,98c47bc68ab518de8ccb6890
54,F,Art,"Technology and Culture: Science Fiction, Video Games and Social Media",,['GE'],3,3,"问题：列1
给分一般",,,d21a1a877d36cbf090513019
56,C,Art,The Art of Online Shop Management,,['GE'],3,3,"问题：这门怎么样
同问作业难吗",,,4d5038bc670216dfcde514b8
57,C,Art,The History and Culture of Football Games,,['GE'],3,3,"问题：有点兴趣
人菜瘾大能选吗(老师会不会按态度给分",,,d9a74b8ebb1117b4f3edea09
57,D,Art,The History and Culture of Football Games,,['GE'],3,3,"问题：有点兴趣
老师给分怎么样？考试难度大不大",,,2a3351ddeb3e8f273a54e708
58,C,Art,Visual Communication,,['GE'],3,3,"问题：学啥，给分咋样呀
设计相关，所以给分也主观，不过上课挺水的",,,e123cddc820a240b8449f990
